player_id,player_id_fpl,player_name,web_name,Team,team_id,Position,Games,Minutes,Goals,Expected Goals,Assists,Expected Assists,Shots,Key Passes,Non-Penalty Goals,Expected Goals (Non-Penalty),Expected Goals (Chain),Expected Goals (Build-Up),Expected Points (Next GW),Expected Points (This GW),Event Points,Form,Cost,PPG,Selected By (%),Total Points,Value (Form),Value (Season),Clean Sheets,Yellow Cards,Red Cards,Saves,Bonus,BPS,Influence,Creativity,Threat,ICT Index
2662,280,Christian Pulisic,Laporte,Chelsea,12,2,3,360,0,0.22930411249399185,0,0.06347443163394928,5,1,0,0.22930411249399185,0.866521880030632,0.6560221239924431,4.0,4.0,0,2.5,60,3.0,3.0,12,0.4,2.0,1,1,0,0,2,62,58.6,26.5,12.0,9.7
2958,582,Oleksandr Zinchenko,Grant,Manchester City,18,4,1,389,1,0.0,0,0.0,0,0,0,0.0,0.12230925261974335,0.12230925261974335,1.0,1.0,0,1.5,59,3.4,0.1,17,0.3,2.9,2,0,0,0,3,43,48.8,29.5,91.0,16.8
3203,451,Issa Diop,Diop,West Ham,19,2,3,207,0,0.0,0,0.0,0,0,0,0.0,0.0291129257529974,0.0291129257529974,-0.5,0.0,0,0.0,44,0.7,0.6,2,0.0,0.5,0,1,0,0,0,25,45.2,1.6,0.0,4.7
3304,173,Maxime Le Marchand,Le Marchand,Fulham,8,2,2,122,0,0.009506329894065857,0,0.0,1,0,0,0.009506329894065857,0.24691654741764069,0.24691654741764069,-1.5,-1.0,0,0.0,42,0.5,0.1,1,0.0,0.2,0,2,0,0,0,12,12.6,1.6,1.0,1.6
3389,274,Benjamin Mendy,Mendy,Manchester City,12,2,3,250,0,0.02890380285680294,0,0.06408517062664032,1,1,0,0.02890380285680294,0.47433845698833466,0.44543465971946716,1.5,1.5,0,0.0,59,0.7,1.0,2,0.0,0.3,0,2,0,0,0,23,16.6,26.2,10.0,5.1
3420,253,Fabinho,Fabinho,Liverpool,11,3,7,572,0,0.04579477943480015,1,0.09710091166198254,2,2,0,0.04579477943480015,3.2361792773008347,3.1363392025232315,1.8,1.8,0,0.8,54,2.4,0.9,17,0.1,3.1,2,1,0,0,0,101,111.4,34.1,9.0,15.6
3422,454,João Moutinho,Moutinho,Wolverhampton Wanderers,20,3,8,446,0,0.12011132016777992,0,0.47431066632270813,3,10,0,0.12011132016777992,1.1954495161771774,1.0329236537218094,-0.2,0.3,0,0.8,52,1.8,1.2,14,0.2,2.7,2,1,0,0,0,72,77.6,140.2,19.0,23.9
3585,567,Said Benrahma,Partey,West Ham,1,3,2,232,0,0.17427030205726624,0,0.37571224570274353,2,1,0,0.17427030205726624,0.5784316062927246,0.028449056670069695,0.0,0.0,0,1.0,50,1.5,0.7,6,0.2,1.2,1,1,0,0,0,42,42.8,20.2,27.0,9.0
3635,277,Bernardo Silva,Cancelo,Manchester City,12,2,6,450,0,0.25306417793035507,1,0.0605582520365715,3,1,0,0.25306417793035507,2.2154582273215055,1.9018358644098043,4.5,4.5,0,3.0,55,5.0,4.5,25,0.5,4.5,2,1,0,0,6,111,126.2,200.5,33.0,36.0
3683,187,Ivan Cavaleiro,Cavaleiro,Fulham,8,3,8,522,0,0.9687405414879322,0,0.31428266409784555,9,9,0,0.20757169649004936,1.0101242065429688,0.6453480813652277,-1.0,-0.5,0,0.5,53,1.4,0.1,11,0.1,2.1,0,1,0,0,0,44,49.4,138.2,93.0,28.0
3979,556,Ahmed Hegazy,Dias,West Bromwich Albion,12,2,1,540,0,0.0,0,0.0,0,0,0,0.0,0.18402814865112305,0.18402814865112305,3.5,3.5,0,2.0,55,2.8,2.4,17,0.4,3.1,2,2,0,0,0,101,106.2,8.5,44.0,15.9
4391,422,Darnell Furlong,Furlong,West Bromwich Albion,18,2,8,698,0,0.24112908728420734,1,1.0473427530378103,6,5,0,0.24112908728420734,1.0410790331661701,0.4000716209411621,0.7,0.7,0,1.2,45,2.4,0.2,19,0.3,4.2,1,1,0,0,1,102,126.2,96.2,97.0,32.1
4401,12,Emiliano Martinez,Martínez,Aston Villa,2,1,8,720,0,0.0,0,0.0,0,0,0,0.0,1.4456811882555485,1.4456811882555485,1.8,1.8,0,1.8,48,5.1,27.4,41,0.4,8.5,4,0,0,23,4,180,205.0,0.0,0.0,20.4
4422,80,Ashley Barnes,Mac Allister,Burnley,3,3,5,43,1,0.6369421929121017,0,0.21630618162453175,8,6,0,0.6369421929121017,0.9374033845961094,0.307758217677474,0.0,0.0,0,0.2,53,3.7,0.0,11,0.0,2.1,0,0,0,0,3,29,43.4,2.7,7.0,5.3
4490,419,Semi Ajayi,Ajayi,West Bromwich Albion,18,2,8,720,0,0.0,0,0.0,0,0,0,0.0,0.3610370308160782,0.3610370308160782,0.7,0.7,0,1.2,48,1.1,0.2,9,0.3,1.9,0,1,0,0,0,89,125.0,4.2,4.0,13.3
4866,190,Aboubakar Kamara,Kamara,Fulham,8,3,5,214,0,0.6367536522448063,0,0.14285747706890106,3,3,0,0.6367536522448063,0.8501993920654058,0.13358880393207073,-1.5,-1.0,0,0.0,48,0.4,0.0,2,0.0,0.4,0,1,1,0,0,-4,10.8,43.3,32.0,8.0
5061,112,Kepa,Arrizabalaga,Chelsea,5,1,3,270,0,0.0,0,0.0,0,0,0,0.0,0.13215267658233643,0.13215267658233643,0.5,0.0,0,0.0,48,2.0,0.7,6,0.0,1.2,0,0,0,8,0,40,50.8,0.0,0.0,5.0
5245,557,Bernardo,Lookman,Brighton,8,3,1,472,1,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.3,0.8,0,1.8,50,3.3,0.4,20,0.4,4.0,1,1,0,0,3,74,130.4,150.2,173.0,45.4
5247,261,Naby Keita,Keita,Liverpool,11,3,5,295,0,0.34609169140458107,0,0.13873417302966118,7,2,0,0.34609169140458107,2.429440140724182,1.963418573141098,0.6,0.6,0,0.2,52,1.6,0.2,8,0.0,1.5,1,0,0,0,0,40,25.8,38.3,111.0,17.6
5256,424,Oliver Burke,Burke,Sheffield United,15,3,4,254,0,0.25287725031375885,0,0.14032945036888123,4,3,0,0.25287725031375885,0.4333517700433731,0.04014504700899124,-0.5,0.5,0,0.0,44,1.8,0.8,7,0.0,1.6,1,0,0,0,0,9,5.8,36.6,71.0,10.8
5264,238,Caglar Söyüncü,Söyüncü,Leicester,9,2,4,360,0,0.10172365233302116,0,0.11173887550830841,2,2,0,0.10172365233302116,0.4877230152487755,0.4877230152487755,0.0,0.0,0,0.0,53,2.0,3.2,8,0.0,1.5,1,1,0,0,0,64,83.4,24.6,44.0,15.2
5274,178,Michael Hector,Hector,Fulham,8,2,3,237,0,0.08639734238386154,0,0.019498158246278763,1,1,0,0.08639734238386154,0.39164063334465027,0.372142493724823,-1.5,-1.0,0,0.0,43,0.0,0.2,0,0.0,0.0,0,1,0,0,0,33,38.8,11.3,18.0,6.7
5545,236,Wilfred Ndidi,Ndidi,Leicester,9,3,2,180,0,0.0,0,0.0,0,0,0,0.0,0.5722920000553131,0.5722920000553131,0.0,0.0,0,0.0,48,2.5,0.6,5,0.0,1.0,1,0,0,0,0,29,47.8,1.5,0.0,4.9
5549,138,Luka Milivojevic,Milivojevic,Crystal Palace,6,3,6,223,0,0.133952047675848,0,0.16030673310160637,2,3,0,0.133952047675848,0.7211640179157257,0.7211640179157257,0.3,0.0,0,-0.2,56,0.8,0.2,5,0.0,0.9,0,0,1,0,0,32,30.8,49.5,2.0,8.1
5552,96,Nick Pope,Pope,Burnley,4,1,8,720,0,0.0,0,0.0,0,0,0,0.0,0.2765665799379349,0.2765665799379349,1.2,1.0,0,5.5,54,4.9,10.0,39,1.0,7.2,3,0,0,27,8,156,203.4,0.0,0.0,20.3
5553,448,Declan Rice,Rice,West Ham,19,3,9,810,0,0.27393632754683495,0,0.4107305034995079,4,7,0,0.27393632754683495,2.576494688168168,2.181351775303483,1.3,1.8,0,1.8,48,2.3,2.6,21,0.4,4.4,4,1,0,0,0,135,133.8,103.6,61.0,30.0
5560,309,Scott McTominay,McTominay,Manchester United,13,3,7,493,0,0.1563635692000389,0,0.42977569811046124,5,8,0,0.1563635692000389,1.4428304433822632,1.1932663433253765,0.4,0.4,0,1.2,49,1.9,0.3,13,0.2,2.7,1,0,0,0,0,79,87.0,104.7,56.0,24.7
5562,426,Rekeem Harper,Harper,West Bromwich Albion,18,3,1,21,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.5,-0.5,0,0.0,44,1.0,0.5,1,0.0,0.2,0,0,0,0,0,3,1.8,1.8,0.0,0.4
5569,283,Rhian Brewster,Zinchenko,Sheffield United,12,2,5,12,0,0.5717115998268127,0,0.36133888363838196,2,3,0,0.5717115998268127,1.03757019713521,0.10451967641711235,1.5,1.5,0,0.0,55,1.0,0.2,1,0.0,0.2,0,0,0,0,0,3,0.4,1.2,0.0,0.2
5590,334,Tosin Adarabioyo,Schär,Fulham,14,2,5,411,0,0.061386034823954105,0,0.0,3,0,0,0.061386034823954105,0.2745848838239908,0.2745848838239908,1.2,1.2,1,1.2,49,1.1,0.1,8,0.2,1.6,0,0,0,0,0,46,60.4,2.6,3.0,6.6
5595,311,Daniel James,James,Manchester United,13,3,3,177,0,0.2891728840768337,0,0.12383266352117062,6,3,0,0.2891728840768337,0.5454487949609756,0.1555918324738741,0.5,0.5,0,0.0,63,1.0,0.2,3,0.0,0.5,0,1,0,0,0,18,13.2,42.4,86.0,14.2
5603,483,Aaron Ramsdale,Ramsdale,Sheffield United,15,1,9,810,0,0.0,0,0.05357085168361664,0,1,0,0.0,0.6511931158602238,0.5976222716271877,1.5,2.5,0,2.0,48,2.4,2.8,22,0.4,4.6,0,0,0,36,0,146,232.6,10.0,2.0,24.5
5612,240,Anwar El Ghazi,Thomas,Aston Villa,9,2,2,135,0,0.0,0,0.02793859876692295,0,1,0,0.0,0.02793859876692295,0.0,1.0,1.5,0,0.5,43,1.0,0.2,2,0.1,0.5,0,1,0,0,0,11,23.2,1.7,11.0,3.5
5708,505,Fernando Marçal,Marçal,Wolverhampton Wanderers,20,2,5,134,0,0.06145016849040985,0,0.08180419355630875,1,1,0,0.06145016849040985,0.5995156392455101,0.4562612846493721,-0.8,-0.3,0,0.2,48,1.8,0.1,9,0.0,1.9,1,1,0,0,0,34,24.6,17.9,10.0,5.3
5973,517,Kenny Tete,Tete,Fulham,8,2,2,128,0,0.0,1,0.1905679553747177,0,4,0,0.0,0.2867404669523239,0.09617252461612225,0.0,0.0,0,0.0,43,1.0,0.1,2,0.0,0.5,0,1,0,0,0,29,53.0,67.5,4.0,12.4
6042,376,Jan Bednarek,Bednarek,Southampton,16,2,9,720,0,0.23909061402082443,0,0.03677000477910042,4,1,0,0.23909061402082443,1.750731535255909,1.7139615267515182,2.2,1.7,0,2.2,45,3.4,1.9,31,0.5,6.9,4,0,0,0,2,162,136.8,14.8,58.0,20.9
6044,97,Charlie Taylor,Taylor,Burnley,4,2,8,720,0,0.028903814032673836,1,0.21905574947595596,1,4,0,0.028903814032673836,1.5638946071267128,1.3414873480796814,3.5,2.5,0,4.0,44,3.6,3.0,29,0.9,6.6,3,1,0,0,3,146,136.8,82.5,11.0,23.0
6048,62,Lewis Dunk,Dunk,Brighton,3,2,6,540,0,0.6411619856953621,0,0.012112163938581944,4,1,0,0.6411619856953621,1.8843601681292057,1.8843601681292057,0.5,-0.5,0,0.5,48,1.2,2.7,7,0.1,1.5,1,1,1,0,1,79,80.2,17.3,38.0,13.6
6051,55,Dale Stephens,Stephens,Burnley,4,3,3,202,0,0.05343271978199482,0,0.0,2,0,0,0.05343271978199482,0.1550379917025566,0.10160527005791664,-0.1,-0.3,0,0.2,43,1.7,5.8,5,0.0,1.2,0,0,0,0,0,27,23.8,7.3,21.0,5.3
6054,278,Ederson,Ederson,Manchester City,12,1,8,720,0,0.0,0,0.0,0,0,0,0.0,1.4649626202881336,1.4649626202881336,4.0,4.0,0,2.5,60,3.1,5.7,25,0.4,4.2,2,0,0,15,1,122,131.2,0.0,0.0,13.2
6062,336,Isaac Hayden,Hayden,Newcastle United,14,3,7,505,0,0.033151800744235516,0,0.08145983051508665,2,3,0,0.033151800744235516,1.3422178514301777,1.2492747530341148,0.5,0.5,0,0.5,48,1.4,0.1,10,0.1,2.1,1,3,0,0,0,50,56.6,40.3,23.0,12.0
6080,308,Victor Lindelöf,Lindelöf,Manchester United,13,2,7,630,0,0.12856781482696533,0,0.1216251514852047,1,2,0,0.12856781482696533,1.1741159707307816,1.1377793550491333,2.5,2.5,0,2.8,49,3.0,1.2,21,0.6,4.3,2,0,0,0,1,126,118.2,29.4,8.0,15.6
6122,52,Douglas Luiz,Douglas Luiz,Aston Villa,2,3,8,689,0,0.20394326467067003,1,0.7141433525830507,8,7,0,0.20394326467067003,2.52564837038517,1.6903233379125595,2.5,2.5,0,2.5,49,2.6,0.3,21,0.5,4.3,4,2,0,0,0,91,109.2,103.1,58.0,27.2
6162,125,Cengiz Ünder,Cahill,Leicester,6,2,4,180,0,0.021599313244223595,0,1.4196698665618896,1,3,0,0.021599313244223595,2.1690770089626312,0.727807804942131,0.7,0.2,1,0.2,45,1.5,0.1,3,0.0,0.7,0,0,0,0,0,25,26.0,0.0,0.0,2.6
6163,546,Nélson Semedo,Semedo,Wolverhampton Wanderers,20,2,7,599,0,0.4627029160037637,0,0.12143211159855127,6,5,0,0.4627029160037637,1.7998729161918163,1.2836973033845425,2.0,2.5,0,3.0,56,3.9,3.6,27,0.5,4.8,3,0,0,0,2,131,116.0,112.3,44.0,27.4
6249,398,Davinson Sánchez,Sánchez,Tottenham,17,2,4,360,0,0.25366877019405365,0,0.0,3,0,0,0.25366877019405365,0.9184555411338806,0.9184555411338806,0.0,0.0,0,0.0,53,1.0,0.8,4,0.0,0.8,0,0,0,0,0,37,55.0,2.1,86.0,14.3
6273,491,Robin Koch,Koch,Leeds,10,2,9,810,0,0.4588022902607918,0,0.12580820359289646,7,4,0,0.4588022902607918,3.8784383349120617,3.739106170833111,1.0,1.5,0,1.5,45,2.8,0.8,25,0.3,5.6,3,0,0,0,2,156,162.8,48.6,89.0,30.1
6274,436,Andriy Yarmolenko,Yarmolenko,West Ham,19,3,5,97,0,0.10629013553261757,0,0.031181126832962036,4,1,0,0.10629013553261757,0.171804491430521,0.048303283751010895,-0.2,0.2,0,0.2,56,0.8,0.1,4,0.0,0.7,0,1,0,0,0,8,5.4,18.5,29.0,5.1
6314,333,Joachim Andersen,Krafth,Fulham,14,2,3,180,0,0.01906152069568634,1,0.0,1,0,0,0.01906152069568634,0.7264185026288033,0.7264185026288033,0.0,0.0,0,0.0,43,2.0,0.1,4,0.0,0.9,0,1,0,0,0,30,40.2,26.9,2.0,6.9
6350,29,Jayson Molumby,El Mohamady,Brighton,2,2,1,33,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.2,0.2,0,0.2,43,1.0,0.3,2,0.0,0.5,0,0,0,0,0,8,7.6,15.9,4.0,2.8
6369,509,Ethan Ampadu,Ampadu,Sheffield United,15,2,5,364,0,0.03511030972003937,0,0.10734748840332031,2,1,0,0.03511030972003937,0.5242909714579582,0.5242909714579582,0.4,1.1,0,1.0,44,1.6,0.5,8,0.2,1.8,0,0,0,0,0,55,90.6,21.8,4.0,11.7
6377,428,Joe Rodon,Snodgrass,Tottenham,19,3,2,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.5,0.0,0,0.0,57,1.0,0.1,1,0.0,0.2,0,0,0,0,0,3,0.0,0.3,0.0,0.0
6418,114,Hamza Choudhury,Ziyech,Leicester,5,3,2,275,1,0.0,3,0.0,0,0,0,0.0,0.10036919265985489,0.10036919265985489,7.5,7.0,0,7.0,83,6.0,18.6,30,0.8,3.6,2,0,0,0,6,97,112.4,149.7,37.0,30.0
6424,452,Ben Johnson,Johnson,West Ham,19,2,1,41,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.5,0.0,0,0.0,39,1.0,2.0,1,0.0,0.3,0,0,0,0,0,4,3.8,1.3,0.0,0.5
6434,191,Franck Zambo,Anguissa,Fulham,8,3,9,653,0,0.40911244601011276,1,0.5627083759754896,10,7,0,0.40911244601011276,2.671241220086813,1.8989978730678558,0.0,0.5,0,1.5,45,2.1,1.8,19,0.3,4.2,1,1,0,0,0,119,152.4,115.7,97.0,36.7
6441,287,Ferrán Torres,Torres,Manchester City,12,3,6,329,0,1.6152613600715995,1,0.16424323059618473,12,3,0,1.6152613600715995,2.6280695647001266,1.0102171413600445,3.0,3.0,0,1.5,69,2.2,1.6,13,0.2,1.9,1,1,0,0,0,20,36.2,55.1,205.0,29.5
6477,119,Cenk Tosun,Pulisic,Everton,5,3,2,173,0,0.0,0,0.07407927513122559,0,1,0,0.0,0.10806649923324585,0.033987220376729965,0.5,0.0,0,0.0,82,2.0,1.7,6,0.0,0.7,1,0,0,0,0,20,26.4,14.1,72.0,11.3
6492,570,Reiss Nelson,Raphinha,Arsenal,10,3,1,150,0,0.0,0,0.0,0,0,0,0.0,0.2911226451396942,0.2911226451396942,0.5,1.0,0,1.0,54,1.5,0.1,6,0.2,1.1,1,0,0,0,0,20,10.6,28.3,41.0,7.9
6504,381,Michael Obafemi,Obafemi,Southampton,16,4,1,13,0,0.0,0,0.0,0,0,0,0.0,0.06713031232357025,0.06713031232357025,0.0,-0.5,0,0.0,47,1.0,1.0,1,0.0,0.2,0,0,0,0,0,2,0.4,0.1,0.0,0.1
6630,214,Joe Willock,Davis,Arsenal,10,2,1,13,0,0.0,0,0.0,0,0,0,0.0,0.07426711171865463,0.07426711171865463,-0.5,0.0,0,0.0,40,1.0,1.2,1,0.0,0.2,0,0,0,0,0,1,0.0,0.3,0.0,0.0
6665,263,Curtis Jones,Jones,Liverpool,11,3,4,212,0,0.10600423999130726,0,0.1707234364002943,2,3,0,0.10600423999130726,1.4437266234308481,1.1669990047812462,2.2,2.2,0,1.2,44,1.8,0.6,7,0.3,1.6,1,0,0,0,0,25,26.2,50.6,30.0,10.7
6736,563,Ibrahima Diallo,Ait Nouri,Southampton,20,2,4,255,1,0.0,0,0.037903156131505966,0,1,0,0.0,0.05899473465979099,0.021091578528285027,3.8,4.3,0,4.8,50,6.3,0.4,19,1.0,3.8,1,0,0,0,3,62,64.2,51.4,41.0,15.7
6756,100,Dwight McNeil,McNeil,Burnley,4,3,8,720,0,0.17736999318003654,1,0.8171442039310932,5,10,0,0.17736999318003654,1.0457084830850363,0.5040018428117037,1.5,0.5,0,2.0,58,2.6,0.4,21,0.3,3.6,3,1,0,0,0,99,107.0,179.0,40.0,32.7
6817,299,Fred,Fred,Manchester United,13,3,7,462,0,0.11919439397752285,0,0.7071032710373402,5,4,0,0.11919439397752285,1.2997704520821571,0.9301411807537079,2.0,2.0,0,1.5,53,1.7,0.2,12,0.3,2.3,3,3,0,0,0,74,63.2,66.1,21.0,15.0
6834,182,Joe Bryan,Bryan,Fulham,8,2,5,337,0,0.08320574834942818,1,0.10450741648674011,3,2,0,0.08320574834942818,0.5407460480928421,0.42658551037311554,-1.3,-0.8,0,0.2,47,1.4,0.4,7,0.0,1.5,0,1,0,0,0,64,62.2,50.6,25.0,13.8
6840,180,Neeskens Kebano,Kebano,Fulham,8,3,4,115,0,0.2724298546090722,0,0.0,6,0,0,0.2724298546090722,0.24167165253311396,0.020527511835098267,-1.5,-1.0,0,0.0,48,1.2,0.1,5,0.0,1.0,0,0,0,0,0,11,1.4,14.6,47.0,5.9
6842,71,Alireza Jahanbakhsh,Jahanbakhsh,Brighton,3,3,4,35,0,0.15174398943781853,1,0.8232863545417786,2,3,0,0.15174398943781853,1.0982674360275269,0.6990741491317749,0.2,-0.8,0,0.2,54,1.5,0.0,6,0.0,1.1,0,1,0,0,0,32,32.6,42.8,28.0,10.3
6849,455,Rui Patrício,Patrício,Wolverhampton Wanderers,20,1,9,810,0,0.0,0,0.0,0,0,0,0.0,0.07694162428379059,0.07694162428379059,3.5,4.0,0,4.5,55,4.7,7.4,42,0.8,7.6,4,0,0,21,3,180,177.8,0.0,0.0,17.6
6850,458,Willy Boly,Boly,Wolverhampton Wanderers,20,2,9,810,0,0.16946293879300356,0,0.02522078901529312,4,1,0,0.16946293879300356,0.9358352087438107,0.9358352087438107,1.5,2.0,0,2.5,55,3.7,2.7,33,0.5,6.0,4,0,0,0,2,165,148.8,18.0,34.0,20.1
6851,459,Conor Coady,Coady,Wolverhampton Wanderers,20,2,8,720,0,0.0,0,0.051153868436813354,0,1,0,0.0,0.581416379660368,0.5302625112235546,1.0,1.5,0,2.0,50,3.8,7.3,30,0.4,6.0,4,1,0,0,2,149,130.2,12.1,0.0,14.3
6852,457,Matt Doherty,Doherty,Tottenham,17,2,6,525,0,0.31473442912101746,1,0.535977927967906,1,5,0,0.31473442912101746,2.892275375314057,2.435765919275582,3.5,3.5,0,3.5,58,4.0,6.8,24,0.6,4.1,2,1,0,0,3,97,113.0,81.1,49.0,24.4
6853,466,Rúben Neves,Neves,Wolverhampton Wanderers,20,3,9,623,0,0.6179483905434608,0,0.5769081711769104,16,10,0,0.6179483905434608,1.9127199798822403,1.0304451286792755,0.2,0.7,0,1.2,53,1.8,1.4,16,0.2,3.0,3,3,0,0,0,104,114.4,127.4,114.0,35.7
6856,471,Rúben Vinagre,Vinagre,Wolverhampton Wanderers,20,2,2,172,0,0.0,0,0.0,0,0,0,0.0,0.17874661833047867,0.17874661833047867,0.0,0.0,0,0.0,42,0.5,1.1,1,0.0,0.2,0,0,0,0,0,24,31.2,25.3,0.0,5.7
6880,566,Edouard Mendy,Godfrey,Chelsea,7,2,5,239,0,0.0,0,0.0,0,0,0,0.0,0.4495631828904152,0.4495631828904152,0.7,0.2,0,0.2,50,1.0,0.1,3,0.0,0.6,0,0,0,0,0,31,40.0,16.7,0.0,5.7
6891,438,Ryan Fredericks,Fredericks,West Ham,19,2,3,228,0,0.0,1,1.096431091427803,0,9,0,0.0,0.5434847921133041,0.1352338157594204,-0.5,0.0,0,0.0,43,1.3,0.2,4,0.0,0.9,0,2,0,0,0,43,60.4,109.8,6.0,17.7
6962,256,Robin Olsen,Origi,Everton,11,4,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1.2,1.2,0,0.2,52,1.0,0.6,1,0.0,0.2,0,0,0,0,0,3,0.2,0.1,0.0,0.0
7077,525,Denis Odoi,Odoi,Fulham,8,2,3,270,0,0.04002567008137703,0,0.050192393362522125,2,1,0,0.04002567008137703,0.4257061406970024,0.3856804743409157,-1.5,-1.0,0,0.0,43,0.3,0.1,1,0.0,0.2,0,1,0,0,0,34,35.4,20.8,8.0,6.4
7078,480,Sean Longstaff,Sean Longstaff,Newcastle United,14,3,7,374,0,0.23056823387742043,0,0.10868450999259949,5,3,0,0.23056823387742043,0.38301848247647285,0.1964808776974678,1.8,1.8,2,1.8,48,1.4,0.1,10,0.4,2.1,1,2,0,0,0,43,19.4,55.2,42.0,11.5
7184,176,Tim Ream,Ream,Fulham,8,2,5,450,0,0.0,0,0.0,0,0,0,0.0,0.6187397316098213,0.6187397316098213,-1.5,-1.0,0,0.0,44,1.4,0.1,7,0.0,1.6,0,0,0,0,0,78,82.6,4.7,0.0,8.8
7187,573,Sergio Reguilón,Olsen,Tottenham,7,1,5,90,0,0.16582103446125984,0,1.1515337824821472,6,7,0,0.16582103446125984,2.368108242750168,1.567555844783783,0.7,0.2,0,0.2,45,1.0,0.1,1,0.0,0.2,0,0,0,2,0,11,18.8,0.0,0.0,1.9
7236,464,Leander Dendoncker,Dendoncker,Wolverhampton Wanderers,20,3,8,642,0,1.1252711787819862,1,0.31439048424363136,7,9,0,1.1252711787819862,1.7854869551956654,0.8290267214179039,0.5,1.0,0,1.5,48,2.6,1.0,21,0.3,4.4,4,1,0,0,0,77,87.2,129.6,81.0,29.7
7298,74,Ben White,White,Brighton,3,2,9,798,0,0.04942066967487335,0,0.06316699832677841,1,1,0,0.04942066967487335,2.8434686567634344,2.7940479721874,2.2,1.2,0,2.2,45,2.2,1.2,20,0.5,4.4,2,1,0,0,0,133,142.2,35.0,10.0,18.9
7332,558,Max Kilman,Coufal,Wolverhampton Wanderers,19,2,6,540,0,0.17802095413208008,2,0.15953178703784943,3,3,0,0.17802095413208008,0.6029027961194515,0.5118358321487904,3.3,3.8,0,3.8,46,5.2,2.3,31,0.8,6.7,3,2,0,0,5,123,118.4,124.1,47.0,29.0
7382,61,Dan Burn,Burn,Brighton,3,2,6,393,0,0.13285495806485415,0,0.07520990818738937,4,1,0,0.13285495806485415,0.6353759411722422,0.5456672888249159,1.8,0.8,0,1.8,43,2.0,0.4,12,0.4,2.8,1,1,0,0,0,59,42.8,26.6,29.0,9.9
7395,21,Carlos Vinicius,Nelson,Tottenham,1,3,1,45,0,0.12008222192525864,0,0.017759090289473534,2,1,0,0.12008222192525864,0.13784131407737732,0.0,0.2,0.7,0,0.2,52,1.0,0.0,1,0.0,0.2,0,0,0,0,0,1,1.0,4.2,0.0,0.5
7420,339,Miguel Almirón,Almirón,Newcastle United,14,3,9,482,0,0.29641021229326725,1,0.7283766102045774,4,8,0,0.29641021229326725,1.5385853294283152,0.7314178049564362,2.2,2.2,3,2.2,57,2.0,0.4,18,0.4,3.2,2,1,0,0,0,69,88.0,105.5,73.0,26.7
7490,315,Mason Greenwood,Greenwood,Manchester United,13,3,5,274,0,0.5923305451869965,0,0.19615313410758972,8,2,0,0.5923305451869965,0.7304366528987885,0.03646857291460037,0.7,0.7,0,0.2,71,1.4,2.2,7,0.0,1.0,0,1,0,0,0,19,16.2,35.3,71.0,12.1
7589,81,Wesley Fofana,Tarkowski,Leicester,4,2,5,540,0,0.05086936801671982,0,0.02638091892004013,1,1,0,0.05086936801671982,0.9937379434704781,0.9673570245504379,2.7,1.7,0,3.2,54,3.5,2.4,21,0.6,3.9,3,1,0,0,0,92,111.2,32.7,87.0,23.2
7689,564,Ben Godfrey,Carlos Vinicius,Everton,17,4,3,12,0,0.0,0,0.026667600497603416,0,1,0,0.0,0.870209475979209,0.870209475979209,0.2,0.2,0,0.2,70,1.0,0.0,1,0.0,0.1,0,0,0,0,0,2,2.0,10.3,21.0,3.3
7691,513,Jamal Lewis,Lewis,Newcastle United,14,2,10,831,0,0.021654270589351654,0,0.3966774418950081,1,9,0,0.021654270589351654,1.8753811046481133,1.519967868924141,2.5,2.5,6,2.5,43,2.0,2.1,20,0.6,4.7,2,3,0,0,1,128,111.2,121.3,6.0,23.8
7699,66,Adam Webster,Webster,Brighton,3,2,9,810,0,0.3857515435665846,0,0.069588802754879,7,2,0,0.3857515435665846,2.2953314054757357,2.212118649855256,2.2,1.2,0,2.2,44,2.2,1.8,20,0.5,4.5,2,1,0,0,0,123,115.6,38.3,101.0,25.5
7703,353,John Egan,Egan,Sheffield United,15,2,8,641,0,0.054193971678614616,0,0.06658007949590683,2,1,0,0.054193971678614616,1.3142460379749537,1.2476659640669823,0.3,1.3,0,0.8,48,0.6,2.9,5,0.2,1.0,0,2,1,0,0,71,114.4,14.7,14.0,14.4
7704,345,Chris Basham,Basham,Sheffield United,15,2,9,727,0,0.12097656354308128,0,0.5156350508332253,2,4,0,0.12097656354308128,1.5493796318769455,0.9127680566161871,0.5,1.5,0,1.0,48,1.7,0.9,15,0.2,3.1,0,0,0,0,2,117,151.0,60.1,52.0,26.3
7705,354,Jack O&#039;Connell,O'Connell,Sheffield United,15,2,2,180,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,48,1.5,0.2,3,0.0,0.6,0,0,0,0,0,19,40.2,2.5,0.0,4.3
